,Country Code,Country,Item Code,Item,Domestic supply quantity,Food,Export Quantity,Import Quantity,Losses,Production,Feed,Stock Variation,Year,Population,Land Use
1942,138,Mexico,2918,Vegetables,,8649.0,15723.0,690.0,1217.0,21598.0,0.0,,2032,149855.622,
1943,138,Mexico,2919,Fruits - Excluding Wine,,16510.0,8906.0,3282.0,2480.0,23456.0,0.0,,2033,150959.64,
1944,138,Mexico,2918,Vegetables,,8416.0,18724.0,312.0,1257.0,22461.0,0.0,,2033,150959.64,
1945,138,Mexico,2919,Fruits - Excluding Wine,,16423.0,9108.0,3463.0,2496.0,23618.0,0.0,,2034,152027.945,
1946,138,Mexico,2918,Vegetables,,8495.0,19103.0,314.0,1268.0,22756.0,0.0,,2034,152027.945,
1947,138,Mexico,2919,Fruits - Excluding Wine,,16256.0,9125.0,3861.0,2563.0,24083.0,0.0,,2035,153060.606,
1948,138,Mexico,2918,Vegetables,,8256.0,20021.0,241.0,1284.0,22781.0,-1.0,,2035,153060.606,
1949,138,Mexico,2919,Fruits - Excluding Wine,,16916.0,9837.0,3808.0,2593.0,24388.0,0.0,,2036,154057.506,
1950,138,Mexico,2918,Vegetables,,8281.0,19852.0,449.0,1311.0,23337.0,-1.0,,2036,154057.506,
1951,138,Mexico,2919,Fruits - Excluding Wine,,16934.0,10105.0,3671.0,2569.0,24177.0,0.0,,2037,155018.61,
1952,138,Mexico,2918,Vegetables,,8618.0,20353.0,532.0,1345.0,23602.0,-1.0,,2037,155018.61,
1953,138,Mexico,2919,Fruits - Excluding Wine,,17085.0,10835.0,4505.0,2592.0,23918.0,0.0,,2038,155944.137,
1954,138,Mexico,2918,Vegetables,,6151.0,23232.0,-100.0,1338.0,24142.0,-1.0,,2038,155944.137,
1955,138,Mexico,2919,Fruits - Excluding Wine,,16693.0,10343.0,4119.0,2627.0,24526.0,0.0,,2039,156834.427,
1956,138,Mexico,2918,Vegetables,,7763.0,23881.0,-131.0,1349.0,24235.0,-1.0,,2039,156834.427,
1957,138,Mexico,2919,Fruits - Excluding Wine,,17047.0,10859.0,4429.0,2685.0,25198.0,0.0,,2040,157689.665,
1958,138,Mexico,2918,Vegetables,,7890.0,22271.0,424.0,1376.0,24823.0,-1.0,,2040,157689.665,
1959,138,Mexico,2919,Fruits - Excluding Wine,,16807.0,10852.0,4397.0,2671.0,25161.0,0.0,,2041,158509.924,
1960,138,Mexico,2918,Vegetables,,7305.0,23677.0,171.0,1380.0,24809.0,-1.0,,2041,158509.924,
1961,138,Mexico,2919,Fruits - Excluding Wine,,17758.0,11927.0,4293.0,2682.0,25036.0,0.0,,2042,159295.03699999998,
1962,138,Mexico,2918,Vegetables,,7643.0,23248.0,521.0,1416.0,25310.0,-1.0,,2042,159295.03699999998,
1963,138,Mexico,2919,Fruits - Excluding Wine,,19184.0,14169.0,5287.0,2798.0,25744.0,0.0,,2043,160044.704,
1964,138,Mexico,2918,Vegetables,,6947.0,22424.0,865.0,1420.0,24435.0,-2.0,,2043,160044.704,
1965,138,Mexico,2919,Fruits - Excluding Wine,,16856.0,11430.0,4772.0,2735.0,25662.0,0.0,,2044,160758.548,
1966,138,Mexico,2918,Vegetables,,6683.0,28644.0,-621.0,1438.0,26108.0,2.0,,2044,160758.548,
1967,138,Mexico,2919,Fruits - Excluding Wine,,18141.0,12665.0,4789.0,2843.0,26761.0,0.0,,2045,161436.237,
1968,138,Mexico,2918,Vegetables,,7759.0,27531.0,-49.0,1470.0,26393.0,-1.0,,2045,161436.237,
1969,138,Mexico,2919,Fruits - Excluding Wine,,16376.0,11042.0,4595.0,2769.0,25945.0,0.0,,2046,162077.571,
1970,138,Mexico,2918,Vegetables,,8506.0,23356.0,868.0,1474.0,25699.0,-2.0,,2046,162077.571,
1971,138,Mexico,2919,Fruits - Excluding Wine,,17222.0,12553.0,5532.0,2797.0,25820.0,0.0,,2047,162682.51,
1972,138,Mexico,2918,Vegetables,,7764.0,27901.0,-115.0,1467.0,26542.0,-1.0,,2047,162682.51,
1973,138,Mexico,2919,Fruits - Excluding Wine,,17780.0,12883.0,4768.0,2800.0,26294.0,0.0,,2048,163251.082,
1974,138,Mexico,2918,Vegetables,,7776.0,26133.0,364.0,1474.0,25455.0,-2.0,,2048,163251.082,
1975,138,Mexico,2919,Fruits - Excluding Wine,,18390.0,13815.0,5036.0,2833.0,26584.0,0.0,,2049,163783.345,
1976,138,Mexico,2918,Vegetables,,6052.0,28708.0,-276.0,1475.0,26659.0,-2.0,,2049,163783.345,
1977,138,Mexico,2919,Fruits - Excluding Wine,,17624.0,12736.0,4655.0,2845.0,26721.0,0.0,,2050,164279.302,
1978,138,Mexico,2918,Vegetables,,1537.0,29369.0,-1352.0,1515.0,28301.0,-1.0,,2050,164279.302,
2085,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2014,16889.356,
2086,150,Netherlands,2918,Vegetables,,,,,,,,,2014,16889.356,
2087,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2015,16938.499,
2088,150,Netherlands,2918,Vegetables,,,,,,,,,2015,16938.499,
2089,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2016,17001.79,
2090,150,Netherlands,2918,Vegetables,,,,,,,,,2016,17001.79,
2091,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2017,17071.894,
2092,150,Netherlands,2918,Vegetables,,,,,,,,,2017,17071.894,
2093,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2018,17147.427,
2094,150,Netherlands,2918,Vegetables,,,,,,,,,2018,17147.427,
2095,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2019,17227.212,
2096,150,Netherlands,2918,Vegetables,,,,,,,,,2019,17227.212,
2097,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2020,17310.231,
2098,150,Netherlands,2918,Vegetables,,,,,,,,,2020,17310.231,
2099,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2021,17395.7,
2100,150,Netherlands,2918,Vegetables,,,,,,,,,2021,17395.7,
2101,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2022,17482.971,
2102,150,Netherlands,2918,Vegetables,,,,,,,,,2022,17482.971,
2103,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2023,17571.61,
2104,150,Netherlands,2918,Vegetables,,,,,,,,,2023,17571.61,
2105,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2024,17661.27,
2106,150,Netherlands,2918,Vegetables,,,,,,,,,2024,17661.27,
2107,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2025,17751.62,
2108,150,Netherlands,2918,Vegetables,,,,,,,,,2025,17751.62,
2109,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2026,17842.191000000003,
2110,150,Netherlands,2918,Vegetables,,,,,,,,,2026,17842.191000000003,
2111,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2027,17932.311,
2112,150,Netherlands,2918,Vegetables,,,,,,,,,2027,17932.311,
2113,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2028,18020.984,
2114,150,Netherlands,2918,Vegetables,,,,,,,,,2028,18020.984,
2115,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2029,18107.07,
2116,150,Netherlands,2918,Vegetables,,,,,,,,,2029,18107.07,
2117,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2030,18189.705,
2118,150,Netherlands,2918,Vegetables,,,,,,,,,2030,18189.705,
2119,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2031,18268.451,
2120,150,Netherlands,2918,Vegetables,,,,,,,,,2031,18268.451,
2121,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2032,18343.221,
2122,150,Netherlands,2918,Vegetables,,,,,,,,,2032,18343.221,
2123,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2033,18413.897,
2124,150,Netherlands,2918,Vegetables,,,,,,,,,2033,18413.897,
2125,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2034,18480.506,
2126,150,Netherlands,2918,Vegetables,,,,,,,,,2034,18480.506,
2127,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2035,18543.13,
2128,150,Netherlands,2918,Vegetables,,,,,,,,,2035,18543.13,
2129,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2036,18601.807,
2130,150,Netherlands,2918,Vegetables,,,,,,,,,2036,18601.807,
2131,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2037,18656.656000000003,
2132,150,Netherlands,2918,Vegetables,,,,,,,,,2037,18656.656000000003,
2133,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2038,18708.018,
2134,150,Netherlands,2918,Vegetables,,,,,,,,,2038,18708.018,
2135,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2039,18756.363,
2136,150,Netherlands,2918,Vegetables,,,,,,,,,2039,18756.363,
2137,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2040,18802.164,
2138,150,Netherlands,2918,Vegetables,,,,,,,,,2040,18802.164,
2139,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2041,18845.688000000002,
2140,150,Netherlands,2918,Vegetables,,,,,,,,,2041,18845.688000000002,
2141,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2042,18887.341,
2142,150,Netherlands,2918,Vegetables,,,,,,,,,2042,18887.341,
2143,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2043,18928.012,
2144,150,Netherlands,2918,Vegetables,,,,,,,,,2043,18928.012,
2145,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2044,18968.772,
2146,150,Netherlands,2918,Vegetables,,,,,,,,,2044,18968.772,
2147,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2045,19010.48,
2148,150,Netherlands,2918,Vegetables,,,,,,,,,2045,19010.48,
2149,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2046,19053.593999999997,
2150,150,Netherlands,2918,Vegetables,,,,,,,,,2046,19053.593999999997,
2151,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2047,19098.328,
2152,150,Netherlands,2918,Vegetables,,,,,,,,,2047,19098.328,
2153,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2048,19145.107,
2154,150,Netherlands,2918,Vegetables,,,,,,,,,2048,19145.107,
2155,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2049,19194.28,
2156,150,Netherlands,2918,Vegetables,,,,,,,,,2049,19194.28,
2157,150,Netherlands,2919,Fruits - Excluding Wine,,,,,,,,,2050,19246.136000000002,
2158,150,Netherlands,2918,Vegetables,,,,,,,,,2050,19246.136000000002,
2265,117,Republic of Korea,2919,Fruits - Excluding Wine,,2963.0,124.0,845.0,333.0,3062.0,0.0,,2014,50385.56,
2266,117,Republic of Korea,2918,Vegetables,,11319.0,119.0,1475.0,1610.0,11583.0,0.0,,2014,50385.56,
2267,117,Republic of Korea,2919,Fruits - Excluding Wine,,2853.0,126.0,849.0,340.0,3093.0,0.0,,2015,50593.662000000004,
2268,117,Republic of Korea,2918,Vegetables,,11255.0,118.0,1502.0,1586.0,11452.0,0.0,,2015,50593.662000000004,
2269,117,Republic of Korea,2919,Fruits - Excluding Wine,,2692.0,129.0,758.0,344.0,3112.0,0.0,,2016,50791.919,
2270,117,Republic of Korea,2918,Vegetables,,11480.0,122.0,1528.0,1624.0,11706.0,0.0,,2016,50791.919,
2271,117,Republic of Korea,2919,Fruits - Excluding Wine,,2637.0,131.0,776.0,348.0,3052.0,0.0,,2017,50982.212,
2272,117,Republic of Korea,2918,Vegetables,,11348.0,123.0,1590.0,1585.0,11458.0,0.0,,2017,50982.212,
2273,117,Republic of Korea,2919,Fruits - Excluding Wine,,2880.0,133.0,997.0,351.0,3156.0,0.0,,2018,51164.435,
2274,117,Republic of Korea,2918,Vegetables,,11277.0,129.0,1723.0,1560.0,11241.0,0.0,,2018,51164.435,
2275,117,Republic of Korea,2919,Fruits - Excluding Wine,,2325.0,128.0,930.0,359.0,3215.0,0.0,,2019,51339.238,
2276,117,Republic of Korea,2918,Vegetables,,11411.0,129.0,1706.0,1577.0,11409.0,0.0,,2019,51339.238,
2277,117,Republic of Korea,2919,Fruits - Excluding Wine,,2564.0,137.0,878.0,362.0,3190.0,0.0,,2020,51506.975,
2278,117,Republic of Korea,2918,Vegetables,,11469.0,136.0,1809.0,1575.0,11385.0,0.0,,2020,51506.975,
2279,117,Republic of Korea,2919,Fruits - Excluding Wine,,2333.0,146.0,609.0,368.0,3212.0,0.0,,2021,51666.655,
2280,117,Republic of Korea,2918,Vegetables,,11486.0,135.0,1800.0,1580.0,11419.0,0.0,,2021,51666.655,
2281,117,Republic of Korea,2919,Fruits - Excluding Wine,,2281.0,139.0,847.0,370.0,3153.0,0.0,,2022,51817.23,
2282,117,Republic of Korea,2918,Vegetables,,11628.0,138.0,1831.0,1595.0,11532.0,0.0,,2022,51817.23,
2283,117,Republic of Korea,2919,Fruits - Excluding Wine,,2051.0,147.0,696.0,380.0,3255.0,0.0,,2023,51959.108,
2284,117,Republic of Korea,2918,Vegetables,,11503.0,137.0,1856.0,1566.0,11348.0,0.0,,2023,51959.108,
2285,117,Republic of Korea,2919,Fruits - Excluding Wine,,2245.0,155.0,568.0,378.0,3242.0,0.0,,2024,52093.053,
2286,117,Republic of Korea,2918,Vegetables,,11791.0,146.0,1942.0,1604.0,11632.0,0.0,,2024,52093.053,
2287,117,Republic of Korea,2919,Fruits - Excluding Wine,,1866.0,158.0,439.0,381.0,3219.0,0.0,,2025,52219.34,
2288,117,Republic of Korea,2918,Vegetables,,11768.0,137.0,1786.0,1620.0,11725.0,0.0,,2025,52219.34,
2289,117,Republic of Korea,2919,Fruits - Excluding Wine,,1250.0,194.0,-199.0,389.0,3264.0,0.0,,2026,52337.651,
2290,117,Republic of Korea,2918,Vegetables,,11930.0,157.0,2104.0,1605.0,11623.0,0.0,,2026,52337.651,
2291,117,Republic of Korea,2919,Fruits - Excluding Wine,,1317.0,172.0,174.0,385.0,3105.0,0.0,,2027,52446.825999999994,
2292,117,Republic of Korea,2918,Vegetables,,11782.0,150.0,2031.0,1586.0,11487.0,0.0,,2027,52446.825999999994,
2293,117,Republic of Korea,2919,Fruits - Excluding Wine,,1537.0,158.0,507.0,388.0,3136.0,0.0,,2028,52545.244000000006,
2294,117,Republic of Korea,2918,Vegetables,,11740.0,152.0,2084.0,1572.0,11384.0,0.0,,2028,52545.244000000006,
2295,117,Republic of Korea,2919,Fruits - Excluding Wine,,1601.0,175.0,209.0,390.0,3295.0,0.0,,2029,52630.834,
2296,117,Republic of Korea,2918,Vegetables,,11962.0,155.0,2072.0,1608.0,11659.0,0.0,,2029,52630.834,
2297,117,Republic of Korea,2919,Fruits - Excluding Wine,,635.0,254.0,-901.0,400.0,3237.0,0.0,,2030,52701.817,
2298,117,Republic of Korea,2918,Vegetables,,11676.0,148.0,2039.0,1565.0,11347.0,0.0,,2030,52701.817,
2299,117,Republic of Korea,2919,Fruits - Excluding Wine,,1157.0,213.0,-417.0,394.0,3242.0,0.0,,2031,52757.653,
2300,117,Republic of Korea,2918,Vegetables,,11778.0,156.0,2146.0,1568.0,11362.0,0.0,,2031,52757.653,
2301,117,Republic of Korea,2919,Fruits - Excluding Wine,,2105.0,164.0,638.0,394.0,3250.0,0.0,,2032,52797.74,
2302,117,Republic of Korea,2918,Vegetables,,12115.0,161.0,2151.0,1615.0,11738.0,0.0,,2032,52797.74,
2303,117,Republic of Korea,2919,Fruits - Excluding Wine,,672.0,222.0,-406.0,403.0,3259.0,0.0,,2033,52820.365999999995,
2304,117,Republic of Korea,2918,Vegetables,,11809.0,156.0,2143.0,1570.0,11377.0,0.0,,2033,52820.365999999995,
2305,117,Republic of Korea,2919,Fruits - Excluding Wine,,1602.0,177.0,258.0,395.0,3289.0,0.0,,2034,52823.53599999999,
2306,117,Republic of Korea,2918,Vegetables,,11798.0,154.0,2118.0,1572.0,11406.0,0.0,,2034,52823.53599999999,
2307,117,Republic of Korea,2919,Fruits - Excluding Wine,,1396.0,180.0,203.0,398.0,3283.0,0.0,,2035,52805.846,
2308,117,Republic of Korea,2918,Vegetables,,11990.0,159.0,2144.0,1600.0,11593.0,0.0,,2035,52805.846,
2309,117,Republic of Korea,2919,Fruits - Excluding Wine,,1129.0,192.0,10.0,401.0,3293.0,0.0,,2036,52766.651,
2310,117,Republic of Korea,2918,Vegetables,,12170.0,165.0,2195.0,1622.0,11769.0,0.0,,2036,52766.651,
2311,117,Republic of Korea,2919,Fruits - Excluding Wine,,1302.0,188.0,64.0,400.0,3287.0,0.0,,2037,52706.282999999996,
2312,117,Republic of Korea,2918,Vegetables,,12015.0,154.0,2055.0,1614.0,11709.0,0.0,,2037,52706.282999999996,
2313,117,Republic of Korea,2919,Fruits - Excluding Wine,,1316.0,173.0,237.0,392.0,3258.0,0.0,,2038,52625.667,
2314,117,Republic of Korea,2918,Vegetables,,12101.0,160.0,2127.0,1623.0,11784.0,0.0,,2038,52625.667,
2315,117,Republic of Korea,2919,Fruits - Excluding Wine,,1220.0,200.0,-207.0,398.0,3263.0,0.0,,2039,52526.273,
2316,117,Republic of Korea,2918,Vegetables,,11947.0,158.0,2123.0,1599.0,11588.0,0.0,,2039,52526.273,
2317,117,Republic of Korea,2919,Fruits - Excluding Wine,,2182.0,155.0,687.0,384.0,3248.0,0.0,,2040,52409.407999999996,
2318,117,Republic of Korea,2918,Vegetables,,11697.0,145.0,1973.0,1576.0,11449.0,0.0,,2040,52409.407999999996,
2319,117,Republic of Korea,2919,Fruits - Excluding Wine,,1047.0,174.0,168.0,395.0,3223.0,0.0,,2041,52275.570999999996,
2320,117,Republic of Korea,2918,Vegetables,,11765.0,143.0,1911.0,1600.0,11585.0,0.0,,2041,52275.570999999996,
2321,117,Republic of Korea,2919,Fruits - Excluding Wine,,1843.0,148.0,593.0,376.0,3054.0,0.0,,2042,52125.133,
2322,117,Republic of Korea,2918,Vegetables,,11907.0,148.0,1952.0,1621.0,11731.0,0.0,,2042,52125.133,
2323,117,Republic of Korea,2919,Fruits - Excluding Wine,,2159.0,153.0,506.0,374.0,3191.0,0.0,,2043,51959.235,
2324,117,Republic of Korea,2918,Vegetables,,11671.0,141.0,1884.0,1592.0,11521.0,0.0,,2043,51959.235,
2325,117,Republic of Korea,2919,Fruits - Excluding Wine,,2511.0,149.0,748.0,376.0,3255.0,0.0,,2044,51779.192,
2326,117,Republic of Korea,2918,Vegetables,,11548.0,140.0,1886.0,1580.0,11394.0,0.0,,2044,51779.192,
2327,117,Republic of Korea,2919,Fruits - Excluding Wine,,2136.0,133.0,921.0,374.0,3248.0,0.0,,2045,51586.184,
2328,117,Republic of Korea,2918,Vegetables,,11509.0,127.0,1654.0,1601.0,11570.0,0.0,,2045,51586.184,
2329,117,Republic of Korea,2919,Fruits - Excluding Wine,,2939.0,131.0,1414.0,361.0,3180.0,0.0,,2046,51381.157,
2330,117,Republic of Korea,2918,Vegetables,,11593.0,135.0,1770.0,1599.0,11565.0,0.0,,2046,51381.157,
2331,117,Republic of Korea,2919,Fruits - Excluding Wine,,2506.0,143.0,451.0,355.0,3162.0,0.0,,2047,51164.855,
2332,117,Republic of Korea,2918,Vegetables,,11416.0,129.0,1679.0,1584.0,11439.0,0.0,,2047,51164.855,
2333,117,Republic of Korea,2919,Fruits - Excluding Wine,,2465.0,140.0,410.0,349.0,3135.0,0.0,,2048,50938.15900000001,
2334,117,Republic of Korea,2918,Vegetables,,11541.0,134.0,1741.0,1602.0,11538.0,0.0,,2048,50938.15900000001,
2335,117,Republic of Korea,2919,Fruits - Excluding Wine,,3026.0,125.0,1141.0,342.0,3130.0,0.0,,2049,50701.864,
2336,117,Republic of Korea,2918,Vegetables,,11245.0,123.0,1594.0,1574.0,11351.0,0.0,,2049,50701.864,
2337,117,Republic of Korea,2919,Fruits - Excluding Wine,,3037.0,127.0,921.0,340.0,3122.0,0.0,,2050,50456.832,
2338,117,Republic of Korea,2918,Vegetables,,11409.0,121.0,1511.0,1611.0,11627.0,0.0,,2050,50456.832,
2445,229,United Kingdom,2919,Fruits - Excluding Wine,,11908.0,245.0,11971.0,223.0,403.0,0.0,,2014,65015.685999999994,
2446,229,United Kingdom,2918,Vegetables,,6720.0,204.0,5884.0,423.0,1633.0,45.0,,2014,65015.685999999994,
2447,229,United Kingdom,2919,Fruits - Excluding Wine,,13610.0,73.0,13304.0,236.0,465.0,0.0,,2015,65397.08,
2448,229,United Kingdom,2918,Vegetables,,6850.0,201.0,6268.0,402.0,1349.0,-5.0,,2015,65397.08,
2449,229,United Kingdom,2919,Fruits - Excluding Wine,,13155.0,172.0,12941.0,238.0,540.0,0.0,,2016,65727.519,
2450,229,United Kingdom,2918,Vegetables,,6996.0,182.0,6453.0,408.0,1290.0,-21.0,,2016,65727.519,
2451,229,United Kingdom,2919,Fruits - Excluding Wine,,13346.0,195.0,13031.0,244.0,676.0,0.0,,2017,66030.047,
2452,229,United Kingdom,2918,Vegetables,,6781.0,179.0,6242.0,383.0,1229.0,51.0,,2017,66030.047,
2453,229,United Kingdom,2919,Fruits - Excluding Wine,,16142.0,-133.0,15352.0,268.0,631.0,0.0,,2018,66307.756,
2454,229,United Kingdom,2918,Vegetables,,7174.0,163.0,6903.0,355.0,752.0,-54.0,,2018,66307.756,
2455,229,United Kingdom,2919,Fruits - Excluding Wine,,14366.0,10.0,14173.0,245.0,456.0,0.0,,2019,66563.119,
2456,229,United Kingdom,2918,Vegetables,,7449.0,147.0,7409.0,365.0,835.0,-113.0,,2019,66563.119,
2457,229,United Kingdom,2919,Fruits - Excluding Wine,,15998.0,-155.0,15114.0,262.0,638.0,0.0,,2020,66797.98700000001,
2458,229,United Kingdom,2918,Vegetables,,7480.0,110.0,7558.0,347.0,729.0,-61.0,,2020,66797.98700000001,
2459,229,United Kingdom,2919,Fruits - Excluding Wine,,16791.0,-294.0,16071.0,268.0,688.0,0.0,,2021,67013.543,
2460,229,United Kingdom,2918,Vegetables,,7589.0,130.0,8078.0,341.0,456.0,-136.0,,2021,67013.543,
2461,229,United Kingdom,2919,Fruits - Excluding Wine,,17085.0,-413.0,16368.0,264.0,493.0,0.0,,2022,67210.325,
2462,229,United Kingdom,2918,Vegetables,,7638.0,89.0,7719.0,353.0,617.0,-98.0,,2022,67210.325,
2463,229,United Kingdom,2919,Fruits - Excluding Wine,,18161.0,-597.0,17224.0,273.0,496.0,0.0,,2023,67388.386,
2464,229,United Kingdom,2918,Vegetables,,8306.0,-1.0,9501.0,300.0,-149.0,-170.0,,2023,67388.386,
2465,229,United Kingdom,2919,Fruits - Excluding Wine,,17133.0,-393.0,15926.0,264.0,517.0,0.0,,2024,67547.397,
2466,229,United Kingdom,2918,Vegetables,,7736.0,43.0,7875.0,352.0,596.0,-62.0,,2024,67547.397,
2467,229,United Kingdom,2919,Fruits - Excluding Wine,,17387.0,-382.0,16324.0,272.0,769.0,0.0,,2025,67687.185,
2468,229,United Kingdom,2918,Vegetables,,7720.0,40.0,8008.0,328.0,412.0,-53.0,,2025,67687.185,
2469,229,United Kingdom,2919,Fruits - Excluding Wine,,19468.0,-723.0,17247.0,286.0,560.0,0.0,,2026,67808.32400000001,
2470,229,United Kingdom,2918,Vegetables,,8711.0,-16.0,10318.0,296.0,-204.0,-295.0,,2026,67808.32400000001,
2471,229,United Kingdom,2919,Fruits - Excluding Wine,,18560.0,-693.0,17266.0,272.0,617.0,0.0,,2027,67912.553,
2472,229,United Kingdom,2918,Vegetables,,8061.0,-67.0,8490.0,332.0,296.0,36.0,,2027,67912.553,
2473,229,United Kingdom,2919,Fruits - Excluding Wine,,21171.0,-1285.0,19444.0,290.0,420.0,0.0,,2028,68003.016,
2474,229,United Kingdom,2918,Vegetables,,8447.0,17.0,9671.0,302.0,-219.0,-261.0,,2028,68003.016,
2475,229,United Kingdom,2919,Fruits - Excluding Wine,,18778.0,-610.0,16816.0,280.0,715.0,0.0,,2029,68083.694,
2476,229,United Kingdom,2918,Vegetables,,8987.0,39.0,10881.0,297.0,-593.0,-427.0,,2029,68083.694,
2477,229,United Kingdom,2919,Fruits - Excluding Wine,,20755.0,-1162.0,18449.0,283.0,675.0,0.0,,2030,68157.646,
2478,229,United Kingdom,2918,Vegetables,,10670.0,-637.0,13913.0,259.0,-1697.0,-383.0,,2030,68157.646,
2479,229,United Kingdom,2919,Fruits - Excluding Wine,,19351.0,-738.0,17179.0,282.0,844.0,0.0,,2031,68226.262,
2480,229,United Kingdom,2918,Vegetables,,8661.0,-107.0,9724.0,313.0,-153.0,-182.0,,2031,68226.262,
2481,229,United Kingdom,2919,Fruits - Excluding Wine,,18640.0,-618.0,17281.0,280.0,519.0,0.0,,2032,68289.632,
2482,229,United Kingdom,2918,Vegetables,,9053.0,212.0,13104.0,264.0,-1163.0,-600.0,,2032,68289.632,
2483,229,United Kingdom,2919,Fruits - Excluding Wine,,23525.0,-1852.0,20551.0,302.0,664.0,0.0,,2033,68347.865,
2484,229,United Kingdom,2918,Vegetables,,9556.0,-474.0,11890.0,270.0,-1113.0,-45.0,,2033,68347.865,
2485,229,United Kingdom,2919,Fruits - Excluding Wine,,20178.0,-948.0,17888.0,285.0,663.0,0.0,,2034,68400.509,
2486,229,United Kingdom,2918,Vegetables,,8650.0,43.0,10729.0,283.0,-624.0,-361.0,,2034,68400.509,
2487,229,United Kingdom,2919,Fruits - Excluding Wine,,20524.0,-1041.0,18508.0,289.0,927.0,0.0,,2035,68447.231,
2488,229,United Kingdom,2918,Vegetables,,9139.0,151.0,10632.0,296.0,-502.0,-540.0,,2035,68447.231,
2489,229,United Kingdom,2919,Fruits - Excluding Wine,,23371.0,-1754.0,20134.0,302.0,858.0,0.0,,2036,68488.177,
2490,229,United Kingdom,2918,Vegetables,,9597.0,367.0,13341.0,252.0,-1491.0,-784.0,,2036,68488.177,
2491,229,United Kingdom,2919,Fruits - Excluding Wine,,19955.0,-887.0,18146.0,288.0,723.0,0.0,,2037,68523.66900000001,
2492,229,United Kingdom,2918,Vegetables,,9413.0,-292.0,12264.0,252.0,-1455.0,-271.0,,2037,68523.66900000001,
2493,229,United Kingdom,2919,Fruits - Excluding Wine,,23704.0,-1775.0,20084.0,306.0,960.0,0.0,,2038,68553.52,
2494,229,United Kingdom,2918,Vegetables,,11062.0,56.0,21519.0,242.0,-1823.0,-1108.0,,2038,68553.52,
2495,229,United Kingdom,2919,Fruits - Excluding Wine,,21470.0,-1346.0,19056.0,287.0,771.0,0.0,,2039,68577.422,
2496,229,United Kingdom,2918,Vegetables,,11098.0,648.0,21112.0,263.0,-1247.0,-1309.0,,2039,68577.422,
2497,229,United Kingdom,2919,Fruits - Excluding Wine,,20519.0,-973.0,18852.0,297.0,586.0,0.0,,2040,68594.991,
2498,229,United Kingdom,2918,Vegetables,,10083.0,242.0,15623.0,268.0,-1082.0,-859.0,,2040,68594.991,
2499,229,United Kingdom,2919,Fruits - Excluding Wine,,23033.0,-1689.0,20680.0,306.0,886.0,0.0,,2041,68605.932,
2500,229,United Kingdom,2918,Vegetables,,8830.0,149.0,11823.0,266.0,-1099.0,-502.0,,2041,68605.932,
2501,229,United Kingdom,2919,Fruits - Excluding Wine,,25103.0,-2159.0,20997.0,314.0,928.0,0.0,,2042,68609.723,
2502,229,United Kingdom,2918,Vegetables,,8433.0,-59.0,9399.0,299.0,28.0,-186.0,,2042,68609.723,
2503,229,United Kingdom,2919,Fruits - Excluding Wine,,26911.0,-2849.0,22426.0,317.0,1366.0,0.0,,2043,68605.26299999999,
